Rating,Company Name,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,job_simplified,seniority,Min Salary,Max Salary,Average Salary,Python_yn,Spark,AWS_yn,Excel_yn,Tableau_yn,SQL_yn,Rating Category,job_state,same_state,Age
3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Entry Level,86000,143000,114500.0,0,0,0,0,0,0,Medium Rating, MA,0,27
4.3,USEReady,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Consulting,Business Services,$10 to $25 million (USD),data scientist,Other,84000,146000,115000.0,1,1,1,0,1,1,High Rating, NY,1,12
3.2,"Numeric, LLC","Phila, PA","Chadds Ford, PA",1 to 50 employees,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD),other,Senior/Principal,50000,98000,74000.0,1,0,1,0,0,1,Medium Rating, PA,0,-1
4.7,QK,"Clovis, CA","Visalia, CA",51 to 200 employees,Company - Private,Architectural & Engineering Services,Business Services,$10 to $25 million (USD),business intelligence,Associate,38000,64000,51000.0,0,0,0,1,0,0,High Rating, CA,0,51
3.4,Tivity Health,"Chandler, AZ","Franklin, TN",501 to 1000 employees,Company - Public,Health Care Services & Hospitals,Health Care,Unknown,data engineer,Senior/Principal,90000,110000,100000.0,0,0,0,0,0,1,Medium Rating, AZ,0,42
3.8,Novartis,"Cambridge, MA","Basel, Switzerland",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,92000,150000,121000.0,0,0,0,0,0,0,Medium Rating, MA,0,27
4.5,Demandbase,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),data analyst,Senior/Principal,90000,153000,121500.0,0,0,0,0,1,1,High Rating, CA,1,17
3.1,Santander,"Boston, MA","Madrid, Spain",10000+ employees,Company - Private,Banks & Credit Unions,Finance,$10+ billion (USD),data scientist,Associate,43000,82000,62500.0,1,0,0,1,0,1,Medium Rating, MA,0,167
0.0,Monte Rosa Therapeutics,"Cambridge, MA",-1,Unknown,Unknown,Unknown,Unknown,Unknown,other scientist,Other,100000,135000,117500.0,0,0,0,1,0,0,No Rating, MA,0,-1
3.9,Luminar Technologies,"Orlando, FL","Orlando, FL",201 to 500 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,data scientist,Senior/Principal,93000,151000,122000.0,1,0,1,0,0,0,Medium Rating, FL,1,11
4.4,BRMi,"Chantilly, VA","Washington, DC",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown,data engineer,Other,61000,109000,85000.0,1,1,1,0,0,0,High Rating, VA,0,19
3.4,IntraEdge,"Scottsdale, AZ","Chandler, AZ",501 to 1000 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),data engineer,Other,42000,79000,60500.0,1,1,1,0,0,1,Medium Rating, AZ,0,21
3.9,Zest AI,"Burbank, CA","Burbank, CA",51 to 200 employees,Company - Private,Financial Analytics & Research,Finance,$50 to $100 million (USD),data scientist,Senior/Principal,139000,221000,180000.0,1,0,0,1,0,1,Medium Rating, CA,1,14
4.7,Veterans United Home Loans,"Columbia, MO","Columbia, MO",1001 to 5000 employees,Company - Private,Lending,Finance,Unknown,other,Other,40000,101000,70500.0,0,1,0,1,1,1,High Rating, MO,1,21
3.3,Peraton,"Chantilly, VA","Herndon, VA",1001 to 5000 employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$1 to $2 billion (USD),data engineer,Other,84000,153000,118500.0,1,1,0,0,0,1,Medium Rating, VA,0,6
3.9,"Emtec, Inc.","Chicago, IL","Jacksonville, FL",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),other analytics,Other,52000,81000,66500.0,1,0,0,0,1,1,Medium Rating, IL,0,28
3.4,PA Consulting,"Boston, MA","London, United Kingdom",1001 to 5000 employees,Company - Private,Consulting,Business Services,$100 to $500 million (USD),data scientist,Senior/Principal,81000,134000,107500.0,0,1,0,1,1,1,Medium Rating, MA,0,80
4.7,Praetorian,"Austin, TX","Austin, TX",51 to 200 employees,Company - Private,Security Services,Business Services,$10 to $25 million (USD),data engineer,Senior/Principal,97000,180000,138500.0,1,1,0,0,0,1,High Rating, TX,1,13
2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Associate,49000,113000,81000.0,0,0,0,0,0,0,Low Rating, MD,1,62
3.8,COUNTRY Financial,"Bloomington, IL","Bloomington, IL",1001 to 5000 employees,Company - Private,Insurance Carriers,Insurance,$2 to $5 billion (USD),data engineer,Other,44000,73000,58500.0,1,1,0,1,0,1,Medium Rating, IL,1,98
3.4,Echo Global Logistics,"Chicago, IL","Chicago, IL",1001 to 5000 employees,Company - Public,Transportation Management,Transportation & Logistics,$2 to $5 billion (USD),data engineer,Senior/Principal,75000,140000,107500.0,0,0,0,0,0,1,Medium Rating, IL,1,18
3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",501 to 1000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),other scientist,Other,84000,157000,120500.0,0,0,0,0,0,0,Medium Rating, MA,1,15
3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Internet,Information Technology,$10 to $25 million (USD),data scientist,Senior/Principal,40000,87000,63500.0,1,1,0,0,0,1,Medium Rating, CA,1,16
3.1,Reynolds American,"Owensboro, KY","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),business intelligence,Other,68000,139000,103500.0,0,0,0,0,0,0,Medium Rating, KY,0,148
4.1,Mentor Graphics,"Fremont, CA","Wilsonville, OR",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data scientist,Other,72000,142000,107000.0,1,0,0,1,0,0,High Rating, CA,0,42
3.7,Maxar Technologies,"Springfield, VA","Westminster, CO",5001 to 10000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),data engineer,Other,74000,137000,105500.0,1,1,0,0,0,1,Medium Rating, VA,0,-1
2.8,ICW Group,"San Diego, CA","San Diego, CA",501 to 1000 employees,Company - Private,Insurance Carriers,Insurance,$500 million to $1 billion (USD),data engineer,Other,57000,109000,83000.0,0,0,0,0,1,1,Low Rating, CA,1,51
4.0,Glassdoor,"San Francisco, CA","Mill Valley, CA",1001 to 5000 employees,Company - Private,Internet,Information Technology,Unknown,data engineer,Senior/Principal,121000,203000,162000.0,1,1,1,1,0,0,High Rating, CA,0,16
3.5,Esri,"Redlands, CA","Redlands, CA",1001 to 5000 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),data scientist,Other,52000,85000,68500.0,1,1,0,1,0,0,Medium Rating, CA,1,54
3.4,Assurant,"Westlake, OH","New York, NY",10000+ employees,Company - Public,Insurance Carriers,Insurance,$5 to $10 billion (USD),data scientist,Senior/Principal,81000,140000,110500.0,0,0,0,1,0,1,Medium Rating, OH,0,45
3.7,F&G,"Des Moines, IA","Des Moines, IA",201 to 500 employees,Subsidiary or Business Segment,Insurance Carriers,Insurance,$100 to $500 million (USD),data engineer,Senior/Principal,83000,148000,115500.0,1,0,0,1,1,1,Medium Rating, IA,1,-1
3.0,Exelixis,"Alameda, CA","Alameda, CA",501 to 1000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,reasearch scientist,Associate,59000,116000,87500.0,0,0,0,1,0,0,Medium Rating, CA,1,29
3.8,PNNL,"Richland, WA","Richland, WA",1001 to 5000 employees,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),data scientist,Senior/Principal,60000,101000,80500.0,0,0,0,0,0,0,Medium Rating, WA,1,58
4.6,GreatAmerica Financial Services,"Cedar Rapids, IA","Cedar Rapids, IA",501 to 1000 employees,Company - Private,Lending,Finance,$100 to $500 million (USD),data analyst,Other,31000,55000,43000.0,0,0,0,1,1,1,High Rating, IA,1,31
4.4,Acceleron Pharma,"Cambridge, MA","Cambridge, MA",201 to 500 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,other scientist,Executive/Director,102000,178000,140000.0,0,0,0,1,0,0,High Rating, MA,1,20
4.0,Pfizer,"Cambridge, MA","New York, NY",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),business intelligence,Executive/Director,136000,208000,172000.0,0,0,1,0,0,0,High Rating, MA,0,174
0.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,Company - Private,Unknown,Unknown,Unknown,other scientist,Senior/Principal,110000,130000,120000.0,0,0,0,0,0,0,No Rating, MA,0,-1
3.0,AmeriHealth Caritas,"Philadelphia, PA","Philadelphia, PA",5001 to 10000 employees,Company - Private,Insurance Carriers,Insurance,$5 to $10 billion (USD),data analyst,Senior/Principal,48000,85000,66500.0,0,0,0,1,1,1,Medium Rating, PA,1,40
3.0,Exelixis,"Alameda, CA","Alameda, CA",501 to 1000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,other scientist,Senior/Principal,71000,129000,100000.0,0,0,0,1,0,0,Medium Rating, CA,1,29
4.7,Strategic Employment Partners,"San Francisco, CA","Los Angeles, CA",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD),data engineer,Senior/Principal,66000,123000,94500.0,1,0,1,0,0,0,High Rating, CA,0,17
4.2,Grand Rounds,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data scientist,Senior/Principal,171000,272000,221500.0,1,0,0,1,0,1,High Rating, CA,1,12
3.8,PNNL,"Seattle, WA","Richland, WA",1001 to 5000 employees,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),data scientist,Senior/Principal,92000,146000,119000.0,0,0,0,0,0,0,Medium Rating, WA,0,58
3.5,"SPINS, LLC","Chicago, IL","Chicago, IL",201 to 500 employees,Company - Private,Consulting,Business Services,$50 to $100 million (USD),data engineer,Other,65000,126000,95500.0,1,0,0,0,0,1,Medium Rating, IL,1,28
3.3,Liberty Mutual Insurance,"Chicago, IL","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Executive/Director,150000,239000,194500.0,1,0,0,0,0,0,Medium Rating, IL,0,111
3.2,Catholic Health Initiatives,"Omaha, NE","Englewood, CO",10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),machine learning engineer,Other,43680,60320,52000.0,0,0,0,0,0,0,Medium Rating, NE,0,27
2.7,FLEETCOR,"Nashville, TN","Peachtree Corners, GA",5001 to 10000 employees,Company - Public,Financial Transaction Processing,Finance,$2 to $5 billion (USD),data analyst,Senior/Principal,20800,35360,28080.0,0,0,0,1,1,0,Low Rating, TN,0,23
3.3,DTCC,"Jersey City, NJ","New York, NY",1001 to 5000 employees,Company - Private,Brokerage Services,Finance,$1 to $2 billion (USD),other,Senior/Principal,118000,228000,173000.0,1,0,0,1,0,1,Medium Rating, NJ,0,50
3.7,Applied Research Laboratories,"Austin, TX","Austin, TX",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,data scientist,Other,82000,129000,105500.0,1,0,1,0,0,0,Medium Rating, TX,1,-1
3.9,Southwest Research Institute,"San Antonio, TX","San Antonio, TX",1001 to 5000 employees,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),other scientist,Senior/Principal,52000,91000,71500.0,1,0,1,1,0,1,Medium Rating, TX,1,76
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),other scientist,Senior/Principal,47000,101000,74000.0,0,0,0,1,0,0,Medium Rating, NC,1,148
3.7,Raytheon,"Huntsville, AL","Waltham, MA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),data analyst,Associate,49000,76000,62500.0,0,0,0,1,0,0,Medium Rating, AL,0,101
4.3,RTI International,"Durham, NC","Research Triangle Park, NC",1001 to 5000 employees,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),other scientist,Senior/Principal,43000,88000,65500.0,0,0,0,0,0,0,High Rating, NC,0,65
3.8,DICK'S Sporting Goods - Corporate,"Coraopolis, PA","Coraopolis, PA",10000+ employees,Company - Public,Sporting Goods Stores,Retail,$5 to $10 billion (USD),data scientist,Other,61000,109000,85000.0,1,0,0,0,0,1,Medium Rating, PA,1,75
3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data scientist,Senior/Principal,113000,182000,147500.0,1,0,0,1,0,0,Medium Rating, MD,0,110
3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,Company - Private,Advertising & Marketing,Business Services,Unknown,data scientist,Executive/Director,124000,199000,161500.0,1,0,1,1,1,1,Medium Rating, NJ,1,34
3.7,Carilion Clinic,"Roanoke, VA","Roanoke, VA",10000+ employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),data engineer,Other,58000,104000,81000.0,0,0,0,1,0,0,Medium Rating, VA,1,124
2.1,United BioSource,"Blue Bell, PA","Blue Bell, PA",1001 to 5000 employees,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$100 to $500 million (USD),data analyst,Senior/Principal,52000,93000,72500.0,0,0,0,1,1,1,Low Rating, PA,1,20
3.9,Figure Eight,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Public,Computer Hardware & Software,Information Technology,$10 to $25 million (USD),data engineer,Senior/Principal,97000,181000,139000.0,1,0,1,1,0,0,Medium Rating, CA,1,15
3.9,Tapjoy,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Internet,Information Technology,$10 to $25 million (USD),data engineer,Senior/Principal,100000,173000,136500.0,0,0,0,0,0,1,Medium Rating, CA,1,16
3.2,DoubleVerify,"New York, NY","New York, NY",201 to 500 employees,Company - Private,Internet,Information Technology,Unknown,data analyst,Senior/Principal,58000,108000,83000.0,1,1,0,1,0,1,Medium Rating, NY,1,15
4.6,Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",51 to 200 employees,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),reasearch scientist,Senior/Principal,81000,161000,121000.0,0,0,1,1,0,0,High Rating, MA,1,32
3.8,Fareportal,"New York, NY","New York, NY",1001 to 5000 employees,Company - Private,Travel Agencies,Travel & Tourism,$2 to $5 billion (USD),data scientist,Associate,53000,96000,74500.0,1,1,0,0,0,0,Medium Rating, NY,1,21
2.2,"Rodan and Fields, LLC","San Francisco, CA","San Francisco, CA",501 to 1000 employees,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown,data analyst,Other,61000,110000,85500.0,0,0,0,1,0,0,Low Rating, CA,1,21
3.1,Reynolds American,"Winston-Salem, NC","Winston-Salem, NC",5001 to 10000 employees,Company - Private,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),business intelligence,Senior/Principal,65000,96000,80500.0,0,0,0,1,0,0,Medium Rating, NC,1,148
4.6,Mitsubishi Electric Research Labs,"Cambridge, MA","Cambridge, MA",51 to 200 employees,Subsidiary or Business Segment,Research & Development,Business Services,$5 to $10 million (USD),reasearch scientist,Senior/Principal,115000,220000,167500.0,0,0,0,0,0,0,High Rating, MA,1,32
2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,machine learning engineer,Other,71000,144000,107500.0,1,0,0,0,0,1,Low Rating, PA,1,39
3.4,DESC,"Seattle, WA","Seattle, WA",501 to 1000 employees,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),data analyst,Other,32000,57000,44500.0,0,0,1,1,0,1,Medium Rating, WA,1,44
3.3,Johns Hopkins Health Care,"Glen Burnie, MD","Baltimore, MD",1001 to 5000 employees,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),data analyst,Senior/Principal,79000,136000,107500.0,0,0,0,0,0,1,Medium Rating, MD,0,134
0.0,Kronos Bio,"Cambridge, MA","San Mateo, CA",Unknown,Company - Private,Unknown,Unknown,Unknown,reasearch scientist,Senior/Principal,120000,145000,132500.0,0,0,0,0,0,0,No Rating, MA,0,-1
3.7,Community Behavioral Health,"Philadelphia, PA","Phila, PA",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),data analyst,Senior/Principal,50000,89000,69500.0,0,0,0,1,1,1,Medium Rating, PA,0,29
3.5,Western Digital,"Milpitas, CA","San Jose, CA",10000+ employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),other engineer,Senior/Principal,68000,129000,98500.0,1,1,1,0,0,1,Medium Rating, CA,0,53
2.7,Advanced BioScience Laboratories,"Rockville, MD","Rockville, MD",201 to 500 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Associate,48000,113000,80500.0,0,0,0,1,0,0,Low Rating, MD,1,62
3.8,FORMA THERAPEUTICS,"Watertown, MA","Watertown, MA",51 to 200 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10 to $25 million (USD),other scientist,Other,56160,97760,76960.0,0,0,0,1,0,0,Medium Rating, MA,1,15
3.7,Raytheon,"Cambridge, MD","Waltham, MA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),software engineer,Associate,74000,124000,99000.0,1,0,0,0,0,1,Medium Rating, MD,0,101
3.8,Agios Pharmaceuticals,"Cambridge, MA","Cambridge, MA",501 to 1000 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$50 to $100 million (USD),other scientist,Senior/Principal,68000,125000,96500.0,0,0,0,1,0,0,Medium Rating, MA,1,15
3.3,Liberty Mutual Insurance,"Boston, MA","Boston, MA",10000+ employees,Company - Private,Insurance Carriers,Insurance,$10+ billion (USD),data scientist,Executive/Director,39000,67000,53000.0,0,0,0,0,0,0,Medium Rating, MA,1,111
2.7,Bridg,"Los Angeles, CA","Los Angeles, CA",1 to 50 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,data engineer,Senior/Principal,71000,135000,103000.0,0,1,1,0,0,0,Low Rating, CA,1,12
3.8,Bill.com,"Palo Alto, CA","Palo Alto, CA",501 to 1000 employees,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),data scientist,Senior/Principal,107000,172000,139500.0,0,0,0,0,0,1,Medium Rating, CA,1,17
3.8,Pacific Northwest National Laboratory,"Richland, WA","Richland, WA",1001 to 5000 employees,Government,Energy,"Oil, Gas, Energy & Utilities",$500 million to $1 billion (USD),data scientist,Entry Level,49000,85000,67000.0,0,0,0,0,0,0,Medium Rating, WA,1,58
3.0,Infosys,"Hartford, CT","Bengaluru, India",10000+ employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),other analytics,Other,54000,71000,62500.0,0,0,0,1,0,0,Medium Rating, CT,0,42
3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),other scientist,Entry Level,61000,123000,92000.0,0,0,0,0,0,0,Medium Rating, MD,0,110
3.6,AXION Healthcare Solutions,"New York, NY","New York, NY",1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),data analyst,Other,47000,85000,66000.0,0,0,0,1,0,0,Medium Rating, NY,1,43
3.5,Alignment Healthcare,"Orange, CA","Orange, CA",501 to 1000 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data engineer,Other,65000,124000,94500.0,1,1,1,1,0,1,Medium Rating, CA,1,10
3.6,TRANZACT,"Fort Lee, NJ","Fort Lee, NJ",1001 to 5000 employees,Company - Private,Advertising & Marketing,Business Services,Unknown,data scientist,Other,87000,141000,114000.0,1,0,1,1,1,1,Medium Rating, NJ,1,34
4.2,ExecOnline,"New York, NY","New York, NY",51 to 200 employees,Company - Private,Education Training Services,Education,Unknown,data scientist,Other,56000,95000,75500.0,1,0,1,0,1,1,High Rating, NY,1,11
3.5,Charter Spectrum,"Maryland Heights, MO","North Salt Lake, UT",1 to 50 employees,School / School District,K-12 Education,Education,$5 to $10 million (USD),data scientist,Other,71000,121000,96000.0,0,0,0,1,0,1,Medium Rating, MO,0,-1
4.0,Mteq,"Fort Belvoir, VA","Lorton, VA",501 to 1000 employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),machine learning engineer,Other,62000,112000,87000.0,1,0,0,0,0,0,High Rating, VA,0,69
3.7,Brillient,"Silver Spring, MD","Reston, VA",201 to 500 employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),data scientist,Other,64000,108000,86000.0,1,0,0,1,0,0,Medium Rating, MD,0,17
4.4,Entefy,"Palo Alto, CA","Palo Alto, CA",1 to 50 employees,Company - Private,Internet,Information Technology,Unknown,data scientist,Senior/Principal,89000,144000,116500.0,1,0,0,0,0,1,High Rating, CA,1,11
3.5,Sunovion,"Marlborough, MA","Marlborough, MA",1001 to 5000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),other scientist,Senior/Principal,109000,200000,154500.0,1,0,0,1,0,0,Medium Rating, MA,1,13
3.6,San Manuel Casino,"Highland, CA","Highland, CA",1001 to 5000 employees,Company - Private,Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),data analyst,Other,35000,62000,48500.0,0,0,0,1,1,1,Medium Rating, CA,1,37
3.7,Cboe Global Markets,"Lenexa, KS","Chicago, IL",501 to 1000 employees,Company - Public,Stock Exchanges,Finance,$500 million to $1 billion (USD),machine learning engineer,Other,61000,113000,87000.0,1,0,0,1,0,1,Medium Rating, KS,0,50
3.4,Trace3,"Houston, TX","Irvine, CA",501 to 1000 employees,Company - Private,IT Services,Information Technology,$1 to $2 billion (USD),data engineer,Other,55000,105000,80000.0,1,1,0,1,0,1,Medium Rating, TX,0,21
4.0,Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",1001 to 5000 employees,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),other scientist,Other,37440,52000,44720.0,0,0,1,0,0,0,High Rating, TX,0,46
3.7,Northrop Grumman,"San Jose, CA","Falls Church, VA",10000+ employees,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),data scientist,Senior/Principal,135000,211000,173000.0,1,0,0,0,0,0,Medium Rating, CA,0,84
2.4,Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",501 to 1000 employees,Company - Private,Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),other scientist,Other,39000,66000,52500.0,0,0,0,0,0,0,Low Rating, IL,0,-1
3.5,Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",501 to 1000 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,data engineer,Other,57000,80000,68500.0,1,1,0,0,0,0,Medium Rating, AZ,0,26
3.9,AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),other scientist,Senior/Principal,63000,127000,95000.0,0,0,0,0,0,0,Medium Rating, MD,0,110
3.2,MITRE,"Bedford, MA","Bedford, MA",5001 to 10000 employees,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),data scientist,Other,50000,89000,69500.0,1,0,0,1,1,1,Medium Rating, MA,1,65
4.4,The David J. Joseph Company,"Cincinnati, OH","Cincinnati, OH",201 to 500 employees,Subsidiary or Business Segment,Metals Brokers,Mining & Metals,Unknown,data scientist,Senior/Principal,82000,132000,107000.0,1,0,1,0,1,1,High Rating, OH,1,138
3.9,The Buffalo Group,"Charlottesville, VA","Reston, VA",501 to 1000 employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),data scientist,Senior/Principal,85000,139000,112000.0,1,1,0,0,0,1,Medium Rating, VA,0,13
3.4,CompQsoft,"Washington, DC","Houston, TX",51 to 200 employees,Company - Private,Consulting,Business Services,$10 to $25 million (USD),data scientist,Other,72000,121000,96500.0,1,0,0,0,0,0,Medium Rating, DC,0,26
2.1,Cerus Corporation,"Concord, CA","Concord, CA",201 to 500 employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$25 to $50 million (USD),other scientist,Other,74000,149000,111500.0,0,0,0,1,0,0,Low Rating, CA,1,-1
3.7,Takeda Pharmaceuticals,"Cambridge, MA","OSAKA, Japan",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),data engineer,Executive/Director,113000,196000,154500.0,0,1,1,1,0,1,Medium Rating, MA,0,242
3.4,"Remedy BPCI Partners, LLC.","New York, NY","Norwalk, CT",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown,data scientist,Other,69000,121000,95000.0,1,1,1,0,1,1,Medium Rating, NY,0,12
4.0,Strategic Financial Solutions,"New York, NY","New York, NY",501 to 1000 employees,Company - Private,Consumer Product Rental,Consumer Services,Unknown,data scientist,Other,71000,124000,97500.0,1,0,0,1,0,1,High Rating, NY,1,16
4.4,Maven Wave Partners,"Chicago, IL","Chicago, IL",201 to 500 employees,Company - Private,Consulting,Business Services,$50 to $100 million (USD),data scientist,Senior/Principal,97000,160000,128500.0,1,0,1,1,1,1,High Rating, IL,1,15
2.6,Software Engineering Institute,"Pittsburgh, PA","Pittsburgh, PA",501 to 1000 employees,College / University,Colleges & Universities,Education,Unknown,machine learning engineer,Senior/Principal,81000,167000,124000.0,0,0,0,0,0,0,Low Rating, PA,1,39
3.2,The Climate Corporation,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,Subsidiary or Business Segment,Enterprise Software & Network Solutions,Information Technology,Unknown,data scientist,Senior/Principal,150000,238000,194000.0,0,0,1,1,0,0,Medium Rating, CA,1,17
3.7,Vail Health,"Vail, CO","Vail, CO",501 to 1000 employees,Hospital,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),other scientist,Other,49920,81120,65520.0,0,0,0,0,0,0,Medium Rating, CO,1,57
4.2,The Church of Jesus Christ of Latter-day Saints,"Salt Lake City, UT","Salt Lake City, UT",10000+ employees,Nonprofit Organization,Religious Organizations,Non-Profit,Unknown,data analyst,Associate,35000,65000,50000.0,0,0,1,1,0,1,High Rating, UT,1,-1
3.5,Crossix Solutions,"New York, NY","New York, NY",201 to 500 employees,Company - Public,Advertising & Marketing,Business Services,Unknown,data scientist,Other,77000,132000,104500.0,1,1,1,1,0,1,Medium Rating, NY,1,18
4.3,Solugenix Corporation,"Phoenix, AZ","Brea, CA",201 to 500 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),data scientist,Other,51000,88000,69500.0,1,0,0,1,0,1,High Rating, AZ,0,54
2.6,West Coast University,"Irvine, CA","Irvine, CA",10000+ employees,Company - Private,Colleges & Universities,Education,Unknown,data scientist,Other,101000,141000,121000.0,1,0,0,0,1,1,Low Rating, CA,1,26
